timestamp,region,time_ms,mem_before_mb,mem_after_mb,mem_delta_mb,peak_mb
2026-02-10T09:52:31.406484,hess_contract_Node2,1.09,5554.71,5587.09,32.38,5607.09
2026-02-10T09:52:31.407893,env_Node2,0.66,5580.9,5588.12,7.22,5594.31
2026-02-10T09:52:31.408732,forward_Node2,0.31,5588.12,5594.31,6.19,5594.32
2026-02-10T09:52:31.410113,loss_derivs_Node2,0.87,5594.31,5594.32,0.01,5594.34
2026-02-10T09:52:31.411421,grad_contract_Node2,0.31,5594.32,5600.52,6.2,5600.53
2026-02-10T09:52:31.411985,hess_tn_build_Node2,0.09,5600.52,5600.52,0.0,5600.52
2026-02-10T09:52:31.413538,hess_contract_Node2,1.09,5600.52,5632.9,32.38,5652.9
2026-02-10T09:52:31.415700,env_Node2,0.82,5626.71,5633.93,7.22,5640.12
2026-02-10T09:52:31.416507,forward_Node2,0.32,5633.93,5640.12,6.19,5640.13
2026-02-10T09:52:31.417877,loss_derivs_Node2,0.86,5640.12,5640.13,0.01,5640.15
2026-02-10T09:52:31.419218,grad_contract_Node2,0.29,5640.13,5646.33,6.2,5646.34
2026-02-10T09:52:31.419790,hess_tn_build_Node2,0.09,5646.33,5646.33,0.0,5646.33
2026-02-10T09:52:31.421282,hess_contract_Node2,1.03,5646.33,5678.71,32.38,5698.71
2026-02-10T09:52:31.422788,env_Node2,0.64,5652.51,5659.73,7.22,5665.92
2026-02-10T09:52:31.423608,forward_Node2,0.31,5659.73,5665.92,6.19,5665.93
2026-02-10T09:52:31.424965,loss_derivs_Node2,0.86,5665.92,5665.93,0.01,5665.94
2026-02-10T09:52:31.425743,grad_contract_Node2,0.28,5665.93,5672.13,6.2,5672.14
2026-02-10T09:52:31.426878,hess_tn_build_Node2,0.09,5672.13,5672.13,0.0,5672.13
2026-02-10T09:52:31.428271,hess_contract_Node2,0.91,5672.13,5704.5,32.38,5724.5
2026-02-10T09:52:31.429958,env_Node2,0.81,5678.3,5685.53,7.22,5691.71
2026-02-10T09:52:31.430763,forward_Node2,0.31,5685.53,5691.72,6.19,5691.72
2026-02-10T09:52:31.432122,loss_derivs_Node2,0.87,5691.72,5691.73,0.01,5691.74
2026-02-10T09:52:31.432882,grad_contract_Node2,0.29,5691.73,5697.93,6.2,5697.94
2026-02-10T09:52:31.433491,hess_tn_build_Node2,0.09,5697.93,5697.93,0.0,5697.93
2026-02-10T09:52:31.435365,hess_contract_Node2,0.89,5697.93,5730.3,32.38,5750.3
2026-02-10T09:52:31.436851,env_Node2,0.6,5704.1,5709.88,5.77,5714.26
2026-02-10T09:52:31.437633,forward_Node2,0.3,5709.88,5714.27,4.39,5714.27
2026-02-10T09:52:31.438942,loss_derivs_Node2,0.84,5714.27,5714.27,0.01,5714.28
2026-02-10T09:52:31.439678,grad_contract_Node2,0.28,5714.27,5718.67,4.4,5718.68
2026-02-10T09:52:31.440253,hess_tn_build_Node2,0.1,5718.67,5718.67,0.0,5718.67
2026-02-10T09:52:31.441525,hess_contract_Node2,0.8,5718.67,5747.45,28.77,5767.45
2026-02-10T09:52:31.442662,compute_H_b_Node2,42.82,5535.09,5702.38,167.29,5767.45
2026-02-10T09:52:31.443251,fuse_Node2,0.11,5702.38,5702.38,0.0,5702.38
2026-02-10T09:52:31.443739,to_dense_Node2,0.08,5702.38,5702.38,0.0,5702.38
2026-02-10T09:52:31.446193,solve_Node2,1.54,5702.4,5722.42,20.02,5742.42
2026-02-10T09:52:31.449547,env_Node3,0.86,5722.41,5723.41,1.0,5723.97
2026-02-10T09:52:31.450287,forward_Node3,0.27,5723.41,5723.41,0.0,5723.42
2026-02-10T09:52:31.451587,loss_derivs_Node3,0.83,5723.41,5723.42,0.01,5723.43
2026-02-10T09:52:31.452973,grad_contract_Node3,0.27,5723.42,5723.42,0.0,5723.42
2026-02-10T09:52:31.453585,hess_tn_build_Node3,0.0,5723.42,5723.42,0.0,5723.42
2026-02-10T09:52:31.455814,hess_contract_Node3,1.67,5723.42,5724.07,0.65,5724.2
2026-02-10T09:52:31.458501,env_Node3,2.04,5724.07,5725.07,1.0,5725.63
2026-02-10T09:52:31.460198,forward_Node3,0.01,5725.07,5725.07,0.0,5725.08
2026-02-10T09:52:31.461897,loss_derivs_Node3,0.05,5725.07,5725.08,0.01,5725.09
2026-02-10T09:52:31.463586,grad_contract_Node3,0.01,5725.08,5725.08,0.0,5725.08
2026-02-10T09:52:31.466627,hess_tn_build_Node3,2.44,5725.08,5725.08,0.0,5725.08
2026-02-10T09:52:31.469060,hess_contract_Node3,0.02,5725.08,5725.73,0.65,5725.87
2026-02-10T09:52:31.472571,env_Node3,1.7,5725.73,5726.73,1.0,5727.29
2026-02-10T09:52:31.473517,forward_Node3,0.34,5726.73,5726.74,0.0,5726.74
2026-02-10T09:52:31.475225,loss_derivs_Node3,0.04,5726.74,5726.74,0.01,5726.76
2026-02-10T09:52:31.476925,grad_contract_Node3,0.01,5726.74,5726.75,0.0,5726.75
2026-02-10T09:52:31.477537,hess_tn_build_Node3,0.0,5726.75,5726.75,0.0,5726.75
2026-02-10T09:52:31.480004,hess_contract_Node3,0.02,5726.75,5727.39,0.65,5727.53
2026-02-10T09:52:31.484856,env_Node3,0.04,5727.26,5728.26,1.0,5728.82
2026-02-10T09:52:31.486879,forward_Node3,0.01,5728.26,5728.26,0.0,5728.27
2026-02-10T09:52:31.488221,loss_derivs_Node3,0.76,5728.26,5728.27,0.01,5728.28
2026-02-10T09:52:31.488910,grad_contract_Node3,0.1,5728.27,5728.27,0.0,5728.27
2026-02-10T09:52:31.489459,hess_tn_build_Node3,0.08,5728.27,5728.27,0.0,5728.27
2026-02-10T09:52:31.490609,hess_contract_Node3,0.31,5728.27,5728.92,0.65,5729.05
2026-02-10T09:52:31.492017,env_Node3,0.04,5728.79,5729.79,1.0,5730.35
2026-02-10T09:52:31.492959,forward_Node3,0.34,5729.79,5729.79,0.0,5729.79
2026-02-10T09:52:31.494097,loss_derivs_Node3,0.69,5729.79,5729.8,0.01,5729.81
2026-02-10T09:52:31.494773,grad_contract_Node3,0.25,5729.8,5729.8,0.0,5729.8
2026-02-10T09:52:31.495313,hess_tn_build_Node3,0.08,5729.8,5729.8,0.0,5729.8
2026-02-10T09:52:31.496061,hess_contract_Node3,0.31,5729.8,5730.45,0.65,5730.58
2026-02-10T09:52:31.497972,env_Node3,0.86,5730.31,5731.03,0.71,5731.43
2026-02-10T09:52:31.498696,forward_Node3,0.26,5731.03,5731.03,0.0,5731.03
2026-02-10T09:52:31.499824,loss_derivs_Node3,0.7,5731.03,5731.04,0.01,5731.05
2026-02-10T09:52:31.500510,grad_contract_Node3,0.25,5731.04,5731.04,0.0,5731.04
2026-02-10T09:52:31.501038,hess_tn_build_Node3,0.08,5731.04,5731.04,0.0,5731.04
2026-02-10T09:52:31.501777,hess_contract_Node3,0.31,5731.04,5731.54,0.5,5731.67
2026-02-10T09:52:31.502233,compute_H_b_Node3,53.74,5722.41,5731.27,8.86,5731.67
2026-02-10T09:52:31.502804,fuse_Node3,0.1,5731.27,5731.27,0.0,5731.27
2026-02-10T09:52:31.503756,to_dense_Node3,0.5,5731.27,5731.27,0.0,5731.27
2026-02-10T09:52:31.505077,solve_Node3,0.42,5731.27,5731.41,0.14,5731.54
2026-02-10T09:52:31.506512,env_Node2,0.61,5731.4,5738.63,7.22,5744.81
2026-02-10T09:52:31.507274,forward_Node2,0.31,5738.63,5744.82,6.19,5744.82
2026-02-10T09:52:31.508466,loss_derivs_Node2,0.76,5744.82,5744.83,0.01,5744.84
2026-02-10T09:52:31.509430,grad_contract_Node2,0.52,5744.83,5751.03,6.2,5751.04
2026-02-10T09:52:31.510397,hess_tn_build_Node2,0.09,5751.03,5751.03,0.0,5751.03
2026-02-10T09:52:31.511833,hess_contract_Node2,0.98,5751.03,5783.4,32.38,5803.4
2026-02-10T09:52:31.513300,env_Node2,0.78,5777.21,5784.44,7.22,5790.62
2026-02-10T09:52:31.514050,forward_Node2,0.29,5784.44,5790.63,6.19,5790.63
2026-02-10T09:52:31.515141,loss_derivs_Node2,0.64,5790.63,5790.64,0.01,5790.65
2026-02-10T09:52:31.515847,grad_contract_Node2,0.28,5790.64,5796.83,6.2,5796.85
2026-02-10T09:52:31.516393,hess_tn_build_Node2,0.08,5796.83,5796.83,0.0,5796.83
2026-02-10T09:52:31.518144,hess_contract_Node2,0.91,5796.83,5829.21,32.38,5849.21
2026-02-10T09:52:31.520000,env_Node2,0.59,5823.02,5830.25,7.22,5836.43
2026-02-10T09:52:31.520753,forward_Node2,0.3,5830.25,5836.44,6.19,5836.44
2026-02-10T09:52:31.521913,loss_derivs_Node2,0.72,5836.44,5836.44,0.01,5836.46
2026-02-10T09:52:31.522635,grad_contract_Node2,0.28,5836.44,5842.64,6.2,5842.66
2026-02-10T09:52:31.523175,hess_tn_build_Node2,0.09,5842.64,5842.64,0.0,5842.64
2026-02-10T09:52:31.524389,hess_contract_Node2,0.75,5842.64,5875.02,32.38,5895.02
2026-02-10T09:52:31.526380,env_Node2,1.19,5848.82,5856.04,7.22,5862.23
2026-02-10T09:52:31.527131,forward_Node2,0.29,5856.04,5862.23,6.19,5862.24
2026-02-10T09:52:31.528298,loss_derivs_Node2,0.73,5862.23,5862.24,0.01,5862.25
2026-02-10T09:52:31.529008,grad_contract_Node2,0.27,5862.24,5868.44,6.2,5868.45
2026-02-10T09:52:31.529547,hess_tn_build_Node2,0.09,5868.44,5868.44,0.0,5868.44
2026-02-10T09:52:31.530873,hess_contract_Node2,0.89,5868.44,5900.82,32.38,5920.82
2026-02-10T09:52:31.532289,env_Node2,0.61,5874.62,5881.84,7.22,5888.03
2026-02-10T09:52:31.533492,forward_Node2,0.74,5881.84,5888.03,6.19,5888.04
2026-02-10T09:52:31.534621,loss_derivs_Node2,0.7,5888.03,5888.04,0.01,5888.05
2026-02-10T09:52:31.535337,grad_contract_Node2,0.28,5888.04,5894.24,6.2,5894.25
2026-02-10T09:52:31.535870,hess_tn_build_Node2,0.09,5894.24,5894.24,0.0,5894.24
2026-02-10T09:52:31.537067,hess_contract_Node2,0.75,5894.24,5926.61,32.38,5946.61
2026-02-10T09:52:31.538623,env_Node2,0.77,5900.41,5906.19,5.77,5911.23
2026-02-10T09:52:31.539400,forward_Node2,0.3,5906.19,5911.23,5.04,5911.23
2026-02-10T09:52:31.540996,loss_derivs_Node2,0.71,5911.23,5911.23,0.01,5911.24
2026-02-10T09:52:31.541711,grad_contract_Node2,0.28,5911.23,5915.63,4.4,5915.65
2026-02-10T09:52:31.542254,hess_tn_build_Node2,0.1,5915.63,5915.63,0.0,5915.63
2026-02-10T09:52:31.543430,hess_contract_Node2,0.74,5915.63,5944.41,28.77,5964.41
2026-02-10T09:52:31.544044,compute_H_b_Node2,38.3,5731.4,5899.35,167.94,5964.41
2026-02-10T09:52:31.544600,fuse_Node2,0.1,5899.35,5899.35,0.0,5899.35
2026-02-10T09:52:31.545103,to_dense_Node2,0.08,5899.35,5899.35,0.0,5899.35
2026-02-10T09:52:31.547999,solve_Node2,1.55,5899.36,5919.38,20.02,5939.38
2026-02-10T09:52:31.549920,env_Node1,0.91,5919.37,5932.22,12.85,5938.41
2026-02-10T09:52:31.550652,forward_Node1,0.27,5932.22,5932.22,0.0,5932.23
2026-02-10T09:52:31.551853,loss_derivs_Node1,0.76,5932.22,5932.23,0.01,5932.24
2026-02-10T09:52:31.552582,grad_contract_Node1,0.28,5932.23,5938.43,6.2,5938.44
2026-02-10T09:52:31.553127,hess_tn_build_Node1,0.09,5938.43,5938.43,0.0,5938.43
2026-02-10T09:52:31.554469,hess_contract_Node1,0.9,5938.43,5964.62,26.19,5984.62
2026-02-10T09:52:31.556856,env_Node1,1.64,5964.62,5977.47,12.85,5984.17
2026-02-10T09:52:31.557576,forward_Node1,0.26,5977.47,5977.47,0.0,5977.47
2026-02-10T09:52:31.558720,loss_derivs_Node1,0.7,5977.47,5977.48,0.01,5977.49
2026-02-10T09:52:31.559437,grad_contract_Node1,0.28,5977.48,5983.68,6.2,5983.69
2026-02-10T09:52:31.559988,hess_tn_build_Node1,0.09,5983.68,5983.68,0.0,5983.68
2026-02-10T09:52:31.561143,hess_contract_Node1,0.7,5983.68,6009.87,26.19,6029.87
2026-02-10T09:52:31.563312,env_Node1,0.91,6009.87,6022.71,12.85,6029.42
2026-02-10T09:52:31.564479,forward_Node1,0.71,6022.71,6022.72,0.0,6022.72
2026-02-10T09:52:31.565644,loss_derivs_Node1,0.73,6022.72,6022.73,0.01,6022.74
2026-02-10T09:52:31.566349,grad_contract_Node1,0.28,6022.73,6028.92,6.2,6028.94
2026-02-10T09:52:31.566887,hess_tn_build_Node1,0.09,6028.92,6028.92,0.0,6028.92
2026-02-10T09:52:31.568186,hess_contract_Node1,0.85,6028.92,6055.11,26.19,6075.11
2026-02-10T09:52:31.569921,env_Node1,0.89,6035.1,6047.95,12.85,6054.14
2026-02-10T09:52:31.570652,forward_Node1,0.26,6047.95,6047.95,0.0,6047.96
2026-02-10T09:52:31.573621,loss_derivs_Node1,0.72,6047.95,6047.96,0.01,6047.97
2026-02-10T09:52:31.574343,grad_contract_Node1,0.29,6047.96,6054.16,6.2,6054.17
2026-02-10T09:52:31.574874,hess_tn_build_Node1,0.09,6054.16,6054.16,0.0,6054.16
2026-02-10T09:52:31.576025,hess_contract_Node1,0.7,6054.16,6080.35,26.19,6100.35
2026-02-10T09:52:31.577682,env_Node1,0.89,6060.33,6073.18,12.85,6079.89
2026-02-10T09:52:31.578405,forward_Node1,0.27,6073.18,6073.19,0.0,6073.19
2026-02-10T09:52:31.579571,loss_derivs_Node1,0.71,6073.19,6073.19,0.01,6073.21
2026-02-10T09:52:31.580709,grad_contract_Node1,0.29,6073.19,6079.39,6.2,6079.41
2026-02-10T09:52:31.581259,hess_tn_build_Node1,0.1,6079.39,6079.39,0.0,6079.39
2026-02-10T09:52:31.582397,hess_contract_Node1,0.71,6079.39,6105.58,26.19,6125.58
2026-02-10T09:52:31.584151,env_Node1,0.89,6085.57,6095.33,9.76,6099.72
2026-02-10T09:52:31.584865,forward_Node1,0.26,6095.33,6095.33,0.0,6095.34
2026-02-10T09:52:31.586045,loss_derivs_Node1,0.72,6095.33,6095.34,0.01,6095.35
2026-02-10T09:52:31.586763,grad_contract_Node1,0.28,6095.34,6099.74,4.4,6099.75
2026-02-10T09:52:31.587740,hess_tn_build_Node1,0.1,6099.74,6099.74,0.0,6099.74
2026-02-10T09:52:31.588914,hess_contract_Node1,0.74,6099.74,6124.13,24.39,6144.13
2026-02-10T09:52:31.589633,compute_H_b_Node1,40.8,5919.37,6084.1,164.73,6144.13
2026-02-10T09:52:31.590244,fuse_Node1,0.0,6084.1,6084.1,0.0,6084.1
2026-02-10T09:52:31.590790,to_dense_Node1,0.0,6084.1,6084.1,0.0,6084.1
2026-02-10T09:52:31.597402,solve_Node1,3.79,6084.12,6104.14,20.02,6124.14
2026-02-10T09:52:31.632091,env_Node0,1.03,6104.13,6105.6,1.47,6107.1
2026-02-10T09:52:31.633486,forward_Node0,0.29,6105.6,6105.6,0.0,6105.61
2026-02-10T09:52:31.634797,loss_derivs_Node0,0.84,6105.6,6105.61,0.01,6105.62
2026-02-10T09:52:31.635555,grad_contract_Node0,0.28,6105.61,6106.13,0.52,6106.13
2026-02-10T09:52:31.636140,hess_tn_build_Node0,0.08,6106.13,6106.13,0.0,6106.13
2026-02-10T09:52:31.636943,hess_contract_Node0,0.31,6106.13,6106.78,0.65,6107.29
2026-02-10T09:52:31.638676,env_Node0,1.17,6106.78,6108.25,1.47,6109.75
2026-02-10T09:52:31.639445,forward_Node0,0.27,6108.25,6108.25,0.0,6108.26
2026-02-10T09:52:31.641199,loss_derivs_Node0,0.78,6108.25,6108.26,0.01,6108.27
2026-02-10T09:52:31.641913,grad_contract_Node0,0.27,6108.26,6108.78,0.52,6108.78
2026-02-10T09:52:31.642485,hess_tn_build_Node0,0.09,6108.78,6108.78,0.0,6108.78
2026-02-10T09:52:31.643259,hess_contract_Node0,0.32,6108.78,6109.43,0.65,6109.94
2026-02-10T09:52:31.644836,env_Node0,0.93,6109.43,6110.9,1.47,6112.4
2026-02-10T09:52:31.645580,forward_Node0,0.26,6110.9,6110.9,0.0,6110.91
2026-02-10T09:52:31.646790,loss_derivs_Node0,0.74,6110.9,6110.91,0.01,6110.92
2026-02-10T09:52:31.647993,grad_contract_Node0,0.28,6110.91,6111.43,0.52,6111.43
2026-02-10T09:52:31.648532,hess_tn_build_Node0,0.08,6111.43,6111.43,0.0,6111.43
2026-02-10T09:52:31.649276,hess_contract_Node0,0.32,6111.43,6112.08,0.65,6112.59
2026-02-10T09:52:31.651006,env_Node0,1.09,6111.94,6113.42,1.47,6114.92
2026-02-10T09:52:31.651726,forward_Node0,0.26,6113.42,6113.42,0.0,6113.42
2026-02-10T09:52:31.652897,loss_derivs_Node0,0.72,6113.42,6113.43,0.01,6113.44
2026-02-10T09:52:31.653629,grad_contract_Node0,0.28,6113.43,6113.94,0.52,6113.95
2026-02-10T09:52:31.654625,hess_tn_build_Node0,0.09,6113.94,6113.94,0.0,6113.94
2026-02-10T09:52:31.655361,hess_contract_Node0,0.32,6113.94,6114.59,0.65,6115.11
2026-02-10T09:52:31.656881,env_Node0,0.9,6114.46,6115.93,1.47,6117.44
2026-02-10T09:52:31.657608,forward_Node0,0.26,6115.93,6115.94,0.0,6115.94
2026-02-10T09:52:31.658753,loss_derivs_Node0,0.7,6115.94,6115.94,0.01,6115.96
2026-02-10T09:52:31.659467,grad_contract_Node0,0.28,6115.94,6116.46,0.52,6116.46
2026-02-10T09:52:31.660419,hess_tn_build_Node0,0.08,6116.46,6116.46,0.0,6116.46
2026-02-10T09:52:31.661180,hess_contract_Node0,0.31,6116.46,6117.11,0.65,6117.62
2026-02-10T09:52:31.662538,env_Node0,0.74,6116.97,6118.02,1.05,6119.09
2026-02-10T09:52:31.663254,forward_Node0,0.26,6118.02,6118.03,0.0,6118.03
2026-02-10T09:52:31.664425,loss_derivs_Node0,0.73,6118.03,6118.03,0.01,6118.04
2026-02-10T09:52:31.665137,grad_contract_Node0,0.27,6118.03,6118.4,0.37,6118.4
2026-02-10T09:52:31.665679,hess_tn_build_Node0,0.08,6118.4,6118.4,0.0,6118.4
2026-02-10T09:52:31.666878,hess_contract_Node0,0.33,6118.4,6118.9,0.5,6119.26
2026-02-10T09:52:31.667344,compute_H_b_Node0,36.54,6104.13,6118.63,14.5,6119.26
2026-02-10T09:52:31.667879,fuse_Node0,0.09,6118.63,6118.63,0.0,6118.63
2026-02-10T09:52:31.668368,to_dense_Node0,0.08,6118.63,6118.63,0.0,6118.63
2026-02-10T09:52:31.669693,solve_Node0,0.43,6118.63,6118.77,0.14,6118.9
2026-02-10T09:52:31.671830,env_Node1,1.3,6118.77,6132.26,13.5,6138.45
2026-02-10T09:52:31.672577,forward_Node1,0.26,6132.26,6132.27,0.0,6132.27
2026-02-10T09:52:31.674204,loss_derivs_Node1,0.72,6132.27,6132.28,0.01,6132.29
2026-02-10T09:52:31.674940,grad_contract_Node1,0.28,6132.28,6138.48,6.2,6138.49
2026-02-10T09:52:31.675474,hess_tn_build_Node1,0.09,6138.48,6138.48,0.0,6138.48
2026-02-10T09:52:31.676861,hess_contract_Node1,0.95,6138.48,6164.66,26.19,6184.66
2026-02-10T09:52:31.678465,env_Node1,0.91,6164.66,6177.51,12.85,6183.7
2026-02-10T09:52:31.679192,forward_Node1,0.26,6177.51,6177.51,0.0,6177.52
2026-02-10T09:52:31.680363,loss_derivs_Node1,0.72,6177.51,6177.52,0.01,6177.54
2026-02-10T09:52:31.681646,grad_contract_Node1,0.28,6177.52,6183.72,6.2,6183.73
2026-02-10T09:52:31.682194,hess_tn_build_Node1,0.1,6183.72,6183.72,0.0,6183.72
2026-02-10T09:52:31.683496,hess_contract_Node1,0.87,6183.72,6209.91,26.19,6229.91
2026-02-10T09:52:31.685656,env_Node1,0.9,6209.91,6222.76,12.85,6229.46
2026-02-10T09:52:31.686380,forward_Node1,0.27,6222.76,6222.76,0.0,6222.77
2026-02-10T09:52:31.687509,loss_derivs_Node1,0.68,6222.76,6222.77,0.01,6222.78
2026-02-10T09:52:31.688242,grad_contract_Node1,0.29,6222.77,6228.97,6.2,6228.98
2026-02-10T09:52:31.689207,hess_tn_build_Node1,0.51,6228.97,6228.97,0.0,6228.97
2026-02-10T09:52:31.690330,hess_contract_Node1,0.69,6228.97,6255.16,26.19,6275.16
2026-02-10T09:52:31.692077,env_Node1,0.89,6235.15,6247.99,12.85,6254.7
2026-02-10T09:52:31.692792,forward_Node1,0.26,6247.99,6248.0,0.0,6248.0
2026-02-10T09:52:31.693905,loss_derivs_Node1,0.66,6248.0,6248.0,0.01,6248.02
2026-02-10T09:52:31.694617,grad_contract_Node1,0.27,6248.0,6254.2,6.2,6254.22
2026-02-10T09:52:31.695173,hess_tn_build_Node1,0.09,6254.2,6254.2,0.0,6254.2
2026-02-10T09:52:31.696858,hess_contract_Node1,0.84,6254.2,6280.39,26.19,6300.39
2026-02-10T09:52:31.698506,env_Node1,0.88,6260.38,6273.23,12.85,6279.42
2026-02-10T09:52:31.699225,forward_Node1,0.27,6273.23,6273.23,0.0,6273.24
2026-02-10T09:52:31.700313,loss_derivs_Node1,0.65,6273.23,6273.24,0.01,6273.25
2026-02-10T09:52:31.701035,grad_contract_Node1,0.27,6273.24,6279.44,6.2,6279.45
2026-02-10T09:52:31.701567,hess_tn_build_Node1,0.09,6279.44,6279.44,0.0,6279.44
2026-02-10T09:52:31.703106,hess_contract_Node1,0.7,6279.44,6305.63,26.19,6325.63
2026-02-10T09:52:31.704637,env_Node1,0.69,6285.61,6294.72,9.11,6299.48
2026-02-10T09:52:31.705356,forward_Node1,0.27,6294.72,6294.73,0.0,6294.73
2026-02-10T09:52:31.706468,loss_derivs_Node1,0.68,6294.73,6294.73,0.01,6294.74
2026-02-10T09:52:31.707184,grad_contract_Node1,0.27,6294.73,6299.13,4.4,6299.15
2026-02-10T09:52:31.707720,hess_tn_build_Node1,0.09,6299.13,6299.13,0.0,6299.13
2026-02-10T09:52:31.708851,hess_contract_Node1,0.7,6299.13,6323.52,24.39,6343.52
2026-02-10T09:52:31.709455,compute_H_b_Node1,39.09,6118.77,6283.5,164.73,6343.52
2026-02-10T09:52:31.710437,fuse_Node1,0.1,6283.5,6283.5,0.0,6283.5
2026-02-10T09:52:31.710908,to_dense_Node1,0.08,6283.5,6283.5,0.0,6283.5
2026-02-10T09:52:31.713310,solve_Node1,1.53,6283.51,6303.53,20.02,6323.53
2026-02-10T09:52:31.716687,env_Node2,0.93,6303.52,6310.74,7.22,6316.93
2026-02-10T09:52:31.717443,forward_Node2,0.3,6310.74,6316.94,6.19,6316.94
2026-02-10T09:52:31.718563,loss_derivs_Node2,0.67,6316.94,6316.94,0.01,6316.96
2026-02-10T09:52:31.719688,grad_contract_Node2,0.29,6316.94,6323.14,6.2,6323.16
2026-02-10T09:52:31.720244,hess_tn_build_Node2,0.1,6323.14,6323.14,0.0,6323.14
2026-02-10T09:52:31.721580,hess_contract_Node2,0.9,6323.14,6355.52,32.38,6375.52
2026-02-10T09:52:31.722841,env_Node2,0.62,6349.33,6356.55,7.22,6362.74
2026-02-10T09:52:31.723591,forward_Node2,0.29,6356.55,6362.74,6.19,6362.75
2026-02-10T09:52:31.724679,loss_derivs_Node2,0.65,6362.74,6362.75,0.01,6362.77
2026-02-10T09:52:31.725397,grad_contract_Node2,0.28,6362.75,6368.95,6.2,6368.96
2026-02-10T09:52:31.726334,hess_tn_build_Node2,0.08,6368.95,6368.95,0.0,6368.95
2026-02-10T09:52:31.727931,hess_contract_Node2,0.96,6368.95,6401.33,32.38,6421.33
2026-02-10T09:52:31.731261,env_Node2,0.65,6395.14,6402.36,7.22,6408.55
2026-02-10T09:52:31.734289,forward_Node2,2.43,6402.36,6408.55,6.19,6408.56
2026-02-10T09:52:31.737747,loss_derivs_Node2,2.44,6408.55,6408.56,0.01,6408.58
2026-02-10T09:52:31.738781,grad_contract_Node2,0.03,6408.56,6414.76,6.2,6414.77
2026-02-10T09:52:31.739389,hess_tn_build_Node2,0.0,6414.76,6414.76,0.0,6414.76
2026-02-10T09:52:31.742114,hess_contract_Node2,0.24,6414.76,6447.14,32.38,6467.14
2026-02-10T09:52:31.747015,env_Node2,0.04,6420.94,6428.16,7.22,6434.35
2026-02-10T09:52:31.747879,forward_Node2,0.03,6428.16,6434.35,6.19,6434.36
2026-02-10T09:52:31.750500,loss_derivs_Node2,2.03,6434.35,6434.36,0.01,6434.37
2026-02-10T09:52:31.752201,grad_contract_Node2,0.03,6434.36,6440.56,6.2,6440.57
2026-02-10T09:52:31.752818,hess_tn_build_Node2,0.0,6440.56,6440.56,0.0,6440.56
2026-02-10T09:52:31.755533,hess_contract_Node2,0.24,6440.56,6472.93,32.38,6492.93
2026-02-10T09:52:31.760408,env_Node2,0.04,6446.73,6453.96,7.22,6460.15
2026-02-10T09:52:31.762829,forward_Node2,0.03,6453.96,6460.15,6.19,6460.15
2026-02-10T09:52:31.764111,loss_derivs_Node2,0.69,6460.15,6460.16,0.01,6460.17
2026-02-10T09:52:31.764818,grad_contract_Node2,0.27,6460.16,6466.36,6.2,6466.37
2026-02-10T09:52:31.765360,hess_tn_build_Node2,0.08,6466.36,6466.36,0.0,6466.36
2026-02-10T09:52:31.766887,hess_contract_Node2,0.95,6466.36,6498.73,32.38,6518.73
2026-02-10T09:52:31.768746,env_Node2,0.69,6472.53,6478.31,5.77,6482.69
2026-02-10T09:52:31.769922,forward_Node2,0.72,6478.31,6482.7,4.39,6482.7
2026-02-10T09:52:31.771028,loss_derivs_Node2,0.66,6482.7,6482.7,0.01,6482.71
2026-02-10T09:52:31.771742,grad_contract_Node2,0.28,6482.7,6487.1,4.4,6487.11
2026-02-10T09:52:31.772288,hess_tn_build_Node2,0.09,6487.1,6487.1,0.0,6487.1
2026-02-10T09:52:31.773447,hess_contract_Node2,0.72,6487.1,6515.88,28.77,6535.88
2026-02-10T09:52:31.774047,compute_H_b_Node2,58.46,6303.52,6470.81,167.29,6535.88
2026-02-10T09:52:31.774609,fuse_Node2,0.09,6470.81,6470.81,0.0,6470.81
2026-02-10T09:52:31.775530,to_dense_Node2,0.07,6470.81,6470.81,0.0,6470.81
2026-02-10T09:52:31.777927,solve_Node2,1.52,6470.83,6490.85,20.02,6510.85
2026-02-10T09:52:31.779700,env_Node3,0.81,6490.84,6491.84,1.0,6492.4
2026-02-10T09:52:31.780418,forward_Node3,0.27,6491.84,6491.84,0.0,6491.85
2026-02-10T09:52:31.781508,loss_derivs_Node3,0.65,6491.84,6491.85,0.01,6491.86
2026-02-10T09:52:31.782200,grad_contract_Node3,0.25,6491.85,6491.85,0.0,6491.85
2026-02-10T09:52:31.782734,hess_tn_build_Node3,0.08,6491.85,6491.85,0.0,6491.85
2026-02-10T09:52:31.783870,hess_contract_Node3,0.3,6491.85,6492.5,0.65,6492.63
2026-02-10T09:52:31.785181,env_Node3,0.81,6492.5,6493.5,1.0,6494.06
2026-02-10T09:52:31.785892,forward_Node3,0.25,6493.5,6493.5,0.0,6493.51
2026-02-10T09:52:31.787017,loss_derivs_Node3,0.67,6493.5,6493.51,0.01,6493.52
2026-02-10T09:52:31.787702,grad_contract_Node3,0.25,6493.51,6493.51,0.0,6493.51
2026-02-10T09:52:31.788241,hess_tn_build_Node3,0.09,6493.51,6493.51,0.0,6493.51
2026-02-10T09:52:31.789516,hess_contract_Node3,0.31,6493.51,6494.16,0.65,6494.3
2026-02-10T09:52:31.790910,env_Node3,0.78,6494.16,6495.16,1.0,6495.72
2026-02-10T09:52:31.791627,forward_Node3,0.26,6495.16,6495.17,0.0,6495.17
